{'name': 'Order_id', 'info': 'Return the Deliveroo order ID from one order tuple.\n\nThe order format is:\n(order_id, item, quantity, unit_price, extras, coupon)', 'payload': ('D2975', 'chicken_burger', 4, 6.99, 'extra_cheese|fries', 'BIGBITE'), 'answer': 'D2975'}
{'name': 'Orders_revenue', 'info': 'Given a list of orders, return the total revenue.\n\nRevenue means the sum of the final order totals after delivery fees and coupon discounts.\nRound the answer to 2 decimal places.', 'payload': [('D7137', 'cheeseburger', 3, 6.49, 'extra_cheese|drink|fries', ''), ('D1110', 'chicken_burger', 1, 6.99, 'fries|extra_cheese', 'BIGBITE'), ('D7113', 'chicken_burger', 6, 6.99, 'fries|extra_cheese|drink', 'BIGBITE'), ('D3133', 'veggie_burger', 3, 5.99, '', 'SAVE3'), ('D6119', 'cheeseburger', 5, 6.49, 'drink|fries', 'SAVE3'), ('D9889', 'cheeseburger', 5, 6.49, 'extra_cheese|drink', 'BIGBITE')], 'answer': 161.17}
{'name': 'Orders_revenue', 'info': 'Given a list of orders, return the total revenue.\n\nRevenue means the sum of the final order totals after delivery fees and coupon discounts.\nRound the answer to 2 decimal places.', 'payload': [('D4341', 'chicken_burger', 4, 6.99, 'drink', 'SAVE3'), ('D7840', 'chicken_burger', 3, 6.99, 'extra_cheese|fries', ''), ('D9277', 'cheeseburger', 4, 6.49, 'drink|fries|extra_cheese', ''), ('D9673', 'chicken_burger', 5, 6.99, 'fries|drink|extra_cheese', 'FREEDELIVERY')], 'answer': 121.93}
{'name': 'Orders_revenue', 'info': 'Given a list of orders, return the total revenue.\n\nRevenue means the sum of the final order totals after delivery fees and coupon discounts.\nRound the answer to 2 decimal places.', 'payload': [('D3773', 'veggie_burger', 5, 5.99, 'fries', ''), ('D9745', 'veggie_burger', 6, 5.99, 'fries|extra_cheese', 'FREEDELIVERY'), ('D6169', 'veggie_burger', 6, 5.99, 'fries|drink|extra_cheese', 'BIGBITE'), ('D9571', 'chicken_burger', 1, 6.99, '', 'SAVE3'), ('D6737', 'chicken_burger', 5, 6.99, 'drink', 'SAVE3'), ('D6058', 'veggie_burger', 6, 5.99, 'drink', 'BIGBITE'), ('D9531', 'veggie_burger', 6, 5.99, 'extra_cheese|fries|drink', '')], 'answer': 223.14}
{'name': 'Orders_revenue', 'info': 'Given a list of orders, return the total revenue.\n\nRevenue means the sum of the final order totals after delivery fees and coupon discounts.\nRound the answer to 2 decimal places.', 'payload': [('D1590', 'chicken_burger', 2, 6.99, '', ''), ('D2403', 'classic_burger', 3, 5.49, 'extra_cheese|drink', 'SAVE3'), ('D2632', 'chicken_burger', 4, 6.99, 'extra_cheese|drink|fries', 'BIGBITE'), ('D5584', 'classic_burger', 1, 5.49, 'drink|fries|extra_cheese', 'SAVE3'), ('D3154', 'cheeseburger', 5, 6.49, 'extra_cheese|fries', 'SAVE3'), ('D3223', 'cheeseburger', 5, 6.49, 'extra_cheese|fries', 'SAVE3')], 'answer': 138.55}
{'name': 'Orders_revenue', 'info': 'Given a list of orders, return the total revenue.\n\nRevenue means the sum of the final order totals after delivery fees and coupon discounts.\nRound the answer to 2 decimal places.', 'payload': [('D5481', 'classic_burger', 1, 5.49, 'extra_cheese', 'FREEDELIVERY'), ('D5342', 'veggie_burger', 1, 5.99, '', ''), ('D5103', 'classic_burger', 3, 5.49, 'fries|extra_cheese', 'FREEDELIVERY'), ('D7725', 'classic_burger', 2, 5.49, '', 'BIGBITE')], 'answer': 46.9}
{'name': 'Orders_revenue', 'info': 'Given a list of orders, return the total revenue.\n\nRevenue means the sum of the final order totals after delivery fees and coupon discounts.\nRound the answer to 2 decimal places.', 'payload': [('D7027', 'chicken_burger', 2, 6.99, 'extra_cheese', ''), ('D9099', 'cheeseburger', 6, 6.49, 'drink', 'FREEDELIVERY'), ('D6572', 'cheeseburger', 6, 6.49, '', 'SAVE3'), ('D8248', 'veggie_burger', 6, 5.99, 'drink|extra_cheese', 'SAVE3'), ('D5573', 'classic_burger', 4, 5.49, '', ''), ('D2414', 'cheeseburger', 1, 6.49, 'fries', 'FREEDELIVERY'), ('D5959', 'chicken_burger', 3, 6.99, '', 'SAVE3')], 'answer': 177.78}
{'name': 'Orders_revenue', 'info': 'Given a list of orders, return the total revenue.\n\nRevenue means the sum of the final order totals after delivery fees and coupon discounts.\nRound the answer to 2 decimal places.', 'payload': [('D9702', 'cheeseburger', 6, 6.49, 'extra_cheese|fries|drink', 'FREEDELIVERY'), ('D6019', 'cheeseburger', 5, 6.49, 'fries|drink', ''), ('D9854', 'cheeseburger', 1, 6.49, 'drink', 'SAVE3'), ('D9780', 'chicken_burger', 4, 6.99, 'extra_cheese|fries', ''), ('D1661', 'classic_burger', 1, 5.49, '', ''), ('D9808', 'veggie_burger', 6, 5.99, 'drink', 'BIGBITE')], 'answer': 160.61}
{'name': 'Orders_revenue', 'info': 'Given a list of orders, return the total revenue.\n\nRevenue means the sum of the final order totals after delivery fees and coupon discounts.\nRound the answer to 2 decimal places.', 'payload': [('D6663', 'veggie_burger', 5, 5.99, 'fries|extra_cheese|drink', 'SAVE3'), ('D7355', 'chicken_burger', 3, 6.99, 'extra_cheese|drink', ''), ('D2317', 'chicken_burger', 5, 6.99, 'extra_cheese', 'SAVE3'), ('D6662', 'veggie_burger', 4, 5.99, 'drink', 'BIGBITE'), ('D3624', 'veggie_burger', 2, 5.99, 'drink', ''), ('D9357', 'cheeseburger', 6, 6.49, '', 'FREEDELIVERY'), ('D1538', 'veggie_burger', 1, 5.99, 'drink|fries', 'FREEDELIVERY')], 'answer': 176.33}
{'name': 'Orders_revenue', 'info': 'Given a list of orders, return the total revenue.\n\nRevenue means the sum of the final order totals after delivery fees and coupon discounts.\nRound the answer to 2 decimal places.', 'payload': [('D9571', 'cheeseburger', 5, 6.49, 'fries', ''), ('D2355', 'chicken_burger', 4, 6.99, 'extra_cheese|fries|drink', 'BIGBITE'), ('D7732', 'chicken_burger', 1, 6.99, 'extra_cheese', ''), ('D7197', 'chicken_burger', 6, 6.99, 'drink|extra_cheese|fries', ''), ('D7057', 'chicken_burger', 5, 6.99, 'drink|fries', ''), ('D5059', 'chicken_burger', 4, 6.99, 'fries|drink|extra_cheese', '')], 'answer': 193.55}
{'name': 'Orders_revenue', 'info': 'Given a list of orders, return the total revenue.\n\nRevenue means the sum of the final order totals after delivery fees and coupon discounts.\nRound the answer to 2 decimal places.', 'payload': [('D4905', 'classic_burger', 2, 5.49, 'fries|extra_cheese|drink', 'FREEDELIVERY'), ('D2181', 'classic_burger', 3, 5.49, 'fries|drink|extra_cheese', 'BIGBITE'), ('D6464', 'cheeseburger', 1, 6.49, 'drink|extra_cheese|fries', 'SAVE3'), ('D8093', 'cheeseburger', 1, 6.49, 'drink|extra_cheese', 'SAVE3')], 'answer': 56.04}
{'name': 'Orders_revenue', 'info': 'Given a list of orders, return the total revenue.\n\nRevenue means the sum of the final order totals after delivery fees and coupon discounts.\nRound the answer to 2 decimal places.', 'payload': [('D2080', 'cheeseburger', 5, 6.49, '', ''), ('D5996', 'classic_burger', 3, 5.49, '', 'SAVE3'), ('D8128', 'chicken_burger', 3, 6.99, 'fries|drink|extra_cheese', 'BIGBITE'), ('D1354', 'veggie_burger', 4, 5.99, 'drink|extra_cheese|fries', '')], 'answer': 102.9}
{'name': 'Orders_revenue', 'info': 'Given a list of orders, return the total revenue.\n\nRevenue means the sum of the final order totals after delivery fees and coupon discounts.\nRound the answer to 2 decimal places.', 'payload': [('D9703', 'chicken_burger', 1, 6.99, 'drink|fries', 'FREEDELIVERY'), ('D3997', 'veggie_burger', 1, 5.99, 'drink|fries', 'SAVE3'), ('D2650', 'cheeseburger', 5, 6.49, 'fries|drink|extra_cheese', 'SAVE3'), ('D6183', 'chicken_burger', 5, 6.99, 'fries|extra_cheese|drink', 'FREEDELIVERY'), ('D8748', 'cheeseburger', 5, 6.49, '', ''), ('D7315', 'classic_burger', 6, 5.49, 'extra_cheese', 'FREEDELIVERY'), ('D6142', 'cheeseburger', 1, 6.49, 'extra_cheese|drink|fries', 'FREEDELIVERY')], 'answer': 172.65}
{'name': 'Orders_revenue', 'info': 'Given a list of orders, return the total revenue.\n\nRevenue means the sum of the final order totals after delivery fees and coupon discounts.\nRound the answer to 2 decimal places.', 'payload': [('D5377', 'cheeseburger', 1, 6.49, '', 'BIGBITE'), ('D7723', 'chicken_burger', 1, 6.99, 'fries', ''), ('D1817', 'chicken_burger', 2, 6.99, 'drink|extra_cheese|fries', 'SAVE3'), ('D1046', 'veggie_burger', 3, 5.99, '', 'SAVE3')], 'answer': 54.91}
{'name': 'Orders_revenue', 'info': 'Given a list of orders, return the total revenue.\n\nRevenue means the sum of the final order totals after delivery fees and coupon discounts.\nRound the answer to 2 decimal places.', 'payload': [('D9845', 'cheeseburger', 4, 6.49, '', 'BIGBITE'), ('D8627', 'classic_burger', 3, 5.49, '', 'SAVE3'), ('D8891', 'classic_burger', 1, 5.49, '', ''), ('D9011', 'veggie_burger', 5, 5.99, 'fries', 'FREEDELIVERY')], 'answer': 78.74}
{'name': 'Orders_revenue', 'info': 'Given a list of orders, return the total revenue.\n\nRevenue means the sum of the final order totals after delivery fees and coupon discounts.\nRound the answer to 2 decimal places.', 'payload': [('D9134', 'classic_burger', 2, 5.49, 'drink', 'FREEDELIVERY'), ('D1055', 'cheeseburger', 6, 6.49, 'drink|fries', 'BIGBITE'), ('D4870', 'cheeseburger', 1, 6.49, 'drink|extra_cheese|fries', 'BIGBITE'), ('D9306', 'veggie_burger', 6, 5.99, 'drink|fries|extra_cheese', 'FREEDELIVERY'), ('D2602', 'chicken_burger', 3, 6.99, 'extra_cheese', 'FREEDELIVERY'), ('D1793', 'cheeseburger', 3, 6.49, '', ''), ('D4587', 'cheeseburger', 2, 6.49, 'drink|extra_cheese|fries', 'FREEDELIVERY')], 'answer': 167.34}
{'name': 'Orders_revenue', 'info': 'Given a list of orders, return the total revenue.\n\nRevenue means the sum of the final order totals after delivery fees and coupon discounts.\nRound the answer to 2 decimal places.', 'payload': [('D6420', 'chicken_burger', 2, 6.99, 'drink|fries|extra_cheese', 'SAVE3'), ('D4030', 'classic_burger', 3, 5.49, 'drink|fries|extra_cheese', 'SAVE3'), ('D9514', 'veggie_burger', 4, 5.99, 'extra_cheese', 'SAVE3'), ('D4599', 'cheeseburger', 1, 6.49, 'drink', 'BIGBITE')], 'answer': 68.48}
{'name': 'Orders_revenue', 'info': 'Given a list of orders, return the total revenue.\n\nRevenue means the sum of the final order totals after delivery fees and coupon discounts.\nRound the answer to 2 decimal places.', 'payload': [('D1236', 'chicken_burger', 1, 6.99, 'extra_cheese', 'SAVE3'), ('D2664', 'veggie_burger', 6, 5.99, 'extra_cheese|fries|drink', 'BIGBITE'), ('D3423', 'cheeseburger', 5, 6.49, '', 'BIGBITE'), ('D1012', 'cheeseburger', 3, 6.49, '', ''), ('D7386', 'classic_burger', 4, 5.49, '', 'SAVE3'), ('D7819', 'chicken_burger', 6, 6.99, 'drink', 'SAVE3')], 'answer': 153.95}
{'name': 'Orders_revenue', 'info': 'Given a list of orders, return the total revenue.\n\nRevenue means the sum of the final order totals after delivery fees and coupon discounts.\nRound the answer to 2 decimal places.', 'payload': [('D2188', 'veggie_burger', 4, 5.99, 'drink|fries', 'FREEDELIVERY'), ('D7164', 'cheeseburger', 2, 6.49, 'drink|fries', 'FREEDELIVERY'), ('D9184', 'classic_burger', 3, 5.49, 'fries', 'FREEDELIVERY'), ('D5602', 'chicken_burger', 4, 6.99, 'drink|fries', ''), ('D7924', 'veggie_burger', 5, 5.99, '', 'SAVE3'), ('D2336', 'veggie_burger', 3, 5.99, 'drink|extra_cheese', 'FREEDELIVERY'), ('D5813', 'chicken_burger', 5, 6.99, 'extra_cheese|fries|drink', 'BIGBITE')], 'answer': 180.14}
{'name': 'Orders_revenue', 'info': 'Given a list of orders, return the total revenue.\n\nRevenue means the sum of the final order totals after delivery fees and coupon discounts.\nRound the answer to 2 decimal places.', 'payload': [('D2293', 'cheeseburger', 5, 6.49, 'drink', ''), ('D8178', 'chicken_burger', 3, 6.99, 'extra_cheese|drink|fries', 'BIGBITE'), ('D2809', 'chicken_burger', 5, 6.99, 'drink', 'SAVE3'), ('D7427', 'cheeseburger', 6, 6.49, 'extra_cheese|fries', 'SAVE3'), ('D4186', 'cheeseburger', 3, 6.49, '', 'BIGBITE'), ('D2607', 'veggie_burger', 5, 5.99, '', 'SAVE3')], 'answer': 181.57}
{'name': 'Orders_revenue', 'info': 'Given a list of orders, return the total revenue.\n\nRevenue means the sum of the final order totals after delivery fees and coupon discounts.\nRound the answer to 2 decimal places.', 'payload': [('D9620', 'cheeseburger', 6, 6.49, 'fries|extra_cheese', 'BIGBITE'), ('D9827', 'chicken_burger', 1, 6.99, 'drink|fries|extra_cheese', 'BIGBITE'), ('D1867', 'chicken_burger', 2, 6.99, 'fries', 'FREEDELIVERY'), ('D6746', 'cheeseburger', 6, 6.49, '', 'SAVE3'), ('D3103', 'veggie_burger', 1, 5.99, 'drink', 'BIGBITE'), ('D8348', 'veggie_burger', 2, 5.99, 'extra_cheese|fries|drink', ''), ('D8053', 'chicken_burger', 2, 6.99, '', '')], 'answer': 149.12}
{'name': 'Orders_revenue', 'info': 'Given a list of orders, return the total revenue.\n\nRevenue means the sum of the final order totals after delivery fees and coupon discounts.\nRound the answer to 2 decimal places.', 'payload': [('D2473', 'classic_burger', 2, 5.49, 'fries|drink', 'FREEDELIVERY'), ('D2707', 'chicken_burger', 1, 6.99, 'extra_cheese|fries|drink', 'SAVE3'), ('D6912', 'veggie_burger', 3, 5.99, 'extra_cheese|fries|drink', 'SAVE3'), ('D3071', 'chicken_burger', 5, 6.99, '', 'FREEDELIVERY')], 'answer': 81.22}
{'name': 'Orders_revenue', 'info': 'Given a list of orders, return the total revenue.\n\nRevenue means the sum of the final order totals after delivery fees and coupon discounts.\nRound the answer to 2 decimal places.', 'payload': [('D5842', 'cheeseburger', 5, 6.49, 'fries', 'SAVE3'), ('D2832', 'veggie_burger', 4, 5.99, 'fries|extra_cheese|drink', 'FREEDELIVERY'), ('D6661', 'classic_burger', 2, 5.49, 'extra_cheese', 'BIGBITE'), ('D4684', 'classic_burger', 4, 5.49, 'fries|drink|extra_cheese', 'SAVE3'), ('D8715', 'chicken_burger', 4, 6.99, 'drink|fries', ''), ('D6204', 'chicken_burger', 6, 6.99, '', '')], 'answer': 172.82}
{'name': 'Orders_revenue', 'info': 'Given a list of orders, return the total revenue.\n\nRevenue means the sum of the final order totals after delivery fees and coupon discounts.\nRound the answer to 2 decimal places.', 'payload': [('D1208', 'classic_burger', 1, 5.49, 'extra_cheese|drink|fries', ''), ('D7026', 'veggie_burger', 2, 5.99, 'drink|extra_cheese', 'FREEDELIVERY'), ('D9600', 'veggie_burger', 2, 5.99, 'extra_cheese', 'FREEDELIVERY'), ('D9454', 'veggie_burger', 5, 5.99, 'fries|extra_cheese|drink', ''), ('D8544', 'veggie_burger', 6, 5.99, '', ''), ('D2839', 'veggie_burger', 5, 5.99, '', ''), ('D1951', 'chicken_burger', 5, 6.99, '', 'SAVE3')], 'answer': 172.58}
{'name': 'Orders_revenue', 'info': 'Given a list of orders, return the total revenue.\n\nRevenue means the sum of the final order totals after delivery fees and coupon discounts.\nRound the answer to 2 decimal places.', 'payload': [('D3022', 'classic_burger', 2, 5.49, '', ''), ('D4233', 'cheeseburger', 6, 6.49, '', 'BIGBITE'), ('D2969', 'cheeseburger', 1, 6.49, '', ''), ('D3728', 'cheeseburger', 5, 6.49, 'drink|extra_cheese', '')], 'answer': 91.49}
{'name': 'Orders_total_items', 'info': 'Given a list of orders, return the total number of main items sold.\n\nAdd up the quantity from each order.\nDo not count extras such as fries or drinks.', 'payload': [('D2342', 'classic_burger', 3, 5.49, '', 'SAVE3'), ('D5602', 'veggie_burger', 3, 5.99, 'fries', ''), ('D5894', 'classic_burger', 4, 5.49, '', 'SAVE3'), ('D5510', 'cheeseburger', 5, 6.49, '', ''), ('D8976', 'veggie_burger', 6, 5.99, 'extra_cheese|drink', 'BIGBITE')], 'answer': 21}
{'name': 'Orders_total_items', 'info': 'Given a list of orders, return the total number of main items sold.\n\nAdd up the quantity from each order.\nDo not count extras such as fries or drinks.', 'payload': [('D8608', 'chicken_burger', 6, 6.99, 'drink', 'SAVE3'), ('D8772', 'classic_burger', 1, 5.49, 'extra_cheese', ''), ('D4072', 'veggie_burger', 3, 5.99, 'extra_cheese|fries|drink', ''), ('D2494', 'classic_burger', 3, 5.49, 'drink|fries|extra_cheese', 'BIGBITE'), ('D5845', 'veggie_burger', 2, 5.99, 'fries|drink|extra_cheese', 'FREEDELIVERY')], 'answer': 15}
{'name': 'Orders_total_items', 'info': 'Given a list of orders, return the total number of main items sold.\n\nAdd up the quantity from each order.\nDo not count extras such as fries or drinks.', 'payload': [('D3957', 'veggie_burger', 5, 5.99, '', ''), ('D5902', 'veggie_burger', 6, 5.99, 'drink|fries', 'FREEDELIVERY'), ('D4180', 'classic_burger', 5, 5.49, 'drink|extra_cheese|fries', 'SAVE3'), ('D2842', 'cheeseburger', 5, 6.49, 'drink', 'BIGBITE'), ('D1488', 'classic_burger', 4, 5.49, 'drink|fries', 'SAVE3'), ('D6790', 'cheeseburger', 6, 6.49, '', '')], 'answer': 31}
{'name': 'Orders_total_items', 'info': 'Given a list of orders, return the total number of main items sold.\n\nAdd up the quantity from each order.\nDo not count extras such as fries or drinks.', 'payload': [('D6872', 'chicken_burger', 2, 6.99, '', ''), ('D7590', 'classic_burger', 1, 5.49, 'extra_cheese|drink|fries', 'SAVE3'), ('D9627', 'veggie_burger', 5, 5.99, '', 'FREEDELIVERY'), ('D4476', 'veggie_burger', 3, 5.99, 'fries|extra_cheese', 'BIGBITE')], 'answer': 11}
{'name': 'Orders_total_items', 'info': 'Given a list of orders, return the total number of main items sold.\n\nAdd up the quantity from each order.\nDo not count extras such as fries or drinks.', 'payload': [('D5543', 'classic_burger', 2, 5.49, 'fries', 'BIGBITE'), ('D1338', 'classic_burger', 5, 5.49, '', ''), ('D9941', 'cheeseburger', 5, 6.49, '', ''), ('D9555', 'chicken_burger', 6, 6.99, 'extra_cheese|fries|drink', 'BIGBITE'), ('D2888', 'cheeseburger', 3, 6.49, 'fries|drink', 'BIGBITE'), ('D1532', 'classic_burger', 5, 5.49, '', '')], 'answer': 26}
{'name': 'Orders_total_items', 'info': 'Given a list of orders, return the total number of main items sold.\n\nAdd up the quantity from each order.\nDo not count extras such as fries or drinks.', 'payload': [('D4622', 'chicken_burger', 1, 6.99, 'fries|drink', 'FREEDELIVERY'), ('D2820', 'chicken_burger', 2, 6.99, 'fries|extra_cheese', 'SAVE3'), ('D4763', 'chicken_burger', 2, 6.99, '', 'BIGBITE'), ('D9418', 'veggie_burger', 1, 5.99, '', 'FREEDELIVERY'), ('D1403', 'veggie_burger', 6, 5.99, 'drink|extra_cheese|fries', 'BIGBITE'), ('D4544', 'veggie_burger', 1, 5.99, 'extra_cheese', 'FREEDELIVERY'), ('D8328', 'classic_burger', 3, 5.49, 'fries|drink', 'FREEDELIVERY')], 'answer': 16}
{'name': 'Orders_total_items', 'info': 'Given a list of orders, return the total number of main items sold.\n\nAdd up the quantity from each order.\nDo not count extras such as fries or drinks.', 'payload': [('D3298', 'classic_burger', 6, 5.49, 'fries', 'SAVE3'), ('D2430', 'classic_burger', 5, 5.49, 'drink', 'SAVE3'), ('D2080', 'veggie_burger', 1, 5.99, 'extra_cheese|fries|drink', 'SAVE3'), ('D8707', 'classic_burger', 1, 5.49, '', 'SAVE3'), ('D7172', 'chicken_burger', 5, 6.99, 'fries|extra_cheese', 'BIGBITE')], 'answer': 18}
{'name': 'Orders_total_items', 'info': 'Given a list of orders, return the total number of main items sold.\n\nAdd up the quantity from each order.\nDo not count extras such as fries or drinks.', 'payload': [('D9109', 'chicken_burger', 6, 6.99, 'drink|fries', ''), ('D4141', 'cheeseburger', 6, 6.49, 'fries|drink', ''), ('D2010', 'chicken_burger', 2, 6.99, 'fries|extra_cheese', 'SAVE3'), ('D7545', 'chicken_burger', 2, 6.99, '', 'FREEDELIVERY'), ('D5256', 'cheeseburger', 1, 6.49, 'fries|drink', ''), ('D7815', 'classic_burger', 1, 5.49, 'drink', 'SAVE3'), ('D6795', 'chicken_burger', 3, 6.99, 'fries|drink', 'FREEDELIVERY')], 'answer': 21}
{'name': 'Orders_total_items', 'info': 'Given a list of orders, return the total number of main items sold.\n\nAdd up the quantity from each order.\nDo not count extras such as fries or drinks.', 'payload': [('D2171', 'cheeseburger', 3, 6.49, '', 'FREEDELIVERY'), ('D9006', 'classic_burger', 6, 5.49, 'drink|fries|extra_cheese', ''), ('D8401', 'veggie_burger', 6, 5.99, 'extra_cheese|drink', 'FREEDELIVERY'), ('D9302', 'chicken_burger', 2, 6.99, 'fries', 'BIGBITE'), ('D1569', 'classic_burger', 1, 5.49, 'extra_cheese|drink', 'FREEDELIVERY'), ('D5650', 'veggie_burger', 1, 5.99, 'extra_cheese|fries|drink', 'BIGBITE')], 'answer': 19}
{'name': 'Orders_total_items', 'info': 'Given a list of orders, return the total number of main items sold.\n\nAdd up the quantity from each order.\nDo not count extras such as fries or drinks.', 'payload': [('D7866', 'chicken_burger', 2, 6.99, 'fries', 'SAVE3'), ('D8022', 'cheeseburger', 5, 6.49, '', 'SAVE3'), ('D8640', 'chicken_burger', 2, 6.99, 'drink', 'BIGBITE'), ('D6406', 'veggie_burger', 6, 5.99, 'drink|extra_cheese', 'BIGBITE'), ('D3987', 'classic_burger', 5, 5.49, '', 'SAVE3'), ('D7868', 'classic_burger', 1, 5.49, 'extra_cheese', 'SAVE3'), ('D5202', 'chicken_burger', 1, 6.99, 'drink|fries', 'FREEDELIVERY')], 'answer': 22}
{'name': 'Orders_total_items', 'info': 'Given a list of orders, return the total number of main items sold.\n\nAdd up the quantity from each order.\nDo not count extras such as fries or drinks.', 'payload': [('D3196', 'classic_burger', 1, 5.49, '', ''), ('D5715', 'chicken_burger', 6, 6.99, '', ''), ('D4578', 'classic_burger', 2, 5.49, 'extra_cheese|drink|fries', 'SAVE3'), ('D6194', 'veggie_burger', 4, 5.99, 'fries', 'FREEDELIVERY'), ('D3316', 'classic_burger', 3, 5.49, 'drink|extra_cheese', ''), ('D3277', 'veggie_burger', 3, 5.99, 'extra_cheese|fries', 'SAVE3')], 'answer': 19}
{'name': 'Orders_total_items', 'info': 'Given a list of orders, return the total number of main items sold.\n\nAdd up the quantity from each order.\nDo not count extras such as fries or drinks.', 'payload': [('D6289', 'chicken_burger', 2, 6.99, 'fries|extra_cheese', 'BIGBITE'), ('D5893', 'veggie_burger', 4, 5.99, '', ''), ('D6856', 'chicken_burger', 5, 6.99, 'extra_cheese|fries', ''), ('D3554', 'cheeseburger', 5, 6.49, '', 'SAVE3')], 'answer': 16}
{'name': 'Orders_total_items', 'info': 'Given a list of orders, return the total number of main items sold.\n\nAdd up the quantity from each order.\nDo not count extras such as fries or drinks.', 'payload': [('D8997', 'veggie_burger', 6, 5.99, 'drink|extra_cheese', 'BIGBITE'), ('D6317', 'veggie_burger', 1, 5.99, 'extra_cheese|fries|drink', ''), ('D8699', 'cheeseburger', 6, 6.49, 'drink|fries', ''), ('D3260', 'cheeseburger', 2, 6.49, 'fries', 'SAVE3'), ('D6056', 'chicken_burger', 1, 6.99, '', 'BIGBITE'), ('D5752', 'chicken_burger', 6, 6.99, 'drink', 'BIGBITE'), ('D7129', 'veggie_burger', 4, 5.99, '', 'SAVE3')], 'answer': 26}
{'name': 'Orders_total_items', 'info': 'Given a list of orders, return the total number of main items sold.\n\nAdd up the quantity from each order.\nDo not count extras such as fries or drinks.', 'payload': [('D4997', 'chicken_burger', 6, 6.99, 'extra_cheese|fries|drink', 'FREEDELIVERY'), ('D3497', 'cheeseburger', 3, 6.49, 'extra_cheese|drink|fries', 'BIGBITE'), ('D2840', 'veggie_burger', 1, 5.99, 'extra_cheese|drink|fries', ''), ('D3575', 'cheeseburger', 3, 6.49, 'drink', 'BIGBITE'), ('D1170', 'classic_burger', 6, 5.49, '', ''), ('D2260', 'chicken_burger', 5, 6.99, 'drink|fries|extra_cheese', 'FREEDELIVERY'), ('D1753', 'chicken_burger', 5, 6.99, 'fries', 'SAVE3')], 'answer': 29}
{'name': 'Orders_total_items', 'info': 'Given a list of orders, return the total number of main items sold.\n\nAdd up the quantity from each order.\nDo not count extras such as fries or drinks.', 'payload': [('D3938', 'veggie_burger', 4, 5.99, '', 'BIGBITE'), ('D1958', 'classic_burger', 1, 5.49, 'drink|extra_cheese', 'SAVE3'), ('D6531', 'chicken_burger', 6, 6.99, '', ''), ('D4990', 'veggie_burger', 3, 5.99, 'fries', 'BIGBITE'), ('D3746', 'cheeseburger', 3, 6.49, 'fries', ''), ('D5782', 'cheeseburger', 2, 6.49, 'drink|extra_cheese|fries', 'BIGBITE'), ('D7781', 'cheeseburger', 2, 6.49, '', 'FREEDELIVERY')], 'answer': 21}
{'name': 'Orders_total_items', 'info': 'Given a list of orders, return the total number of main items sold.\n\nAdd up the quantity from each order.\nDo not count extras such as fries or drinks.', 'payload': [('D7606', 'chicken_burger', 1, 6.99, '', 'FREEDELIVERY'), ('D1795', 'veggie_burger', 4, 5.99, '', 'SAVE3'), ('D3944', 'cheeseburger', 2, 6.49, 'drink', 'BIGBITE'), ('D4581', 'classic_burger', 3, 5.49, '', 'FREEDELIVERY')], 'answer': 10}
{'name': 'Orders_total_items', 'info': 'Given a list of orders, return the total number of main items sold.\n\nAdd up the quantity from each order.\nDo not count extras such as fries or drinks.', 'payload': [('D8932', 'veggie_burger', 2, 5.99, 'drink|extra_cheese', ''), ('D1260', 'chicken_burger', 2, 6.99, 'extra_cheese|drink|fries', 'SAVE3'), ('D2572', 'veggie_burger', 3, 5.99, 'fries|extra_cheese|drink', 'BIGBITE'), ('D4564', 'chicken_burger', 3, 6.99, 'drink|fries', 'FREEDELIVERY')], 'answer': 10}
{'name': 'Orders_total_items', 'info': 'Given a list of orders, return the total number of main items sold.\n\nAdd up the quantity from each order.\nDo not count extras such as fries or drinks.', 'payload': [('D9692', 'cheeseburger', 5, 6.49, 'fries|extra_cheese|drink', ''), ('D4689', 'chicken_burger', 5, 6.99, '', 'FREEDELIVERY'), ('D4701', 'cheeseburger', 4, 6.49, 'fries|drink', 'FREEDELIVERY'), ('D4487', 'cheeseburger', 4, 6.49, '', 'SAVE3'), ('D7352', 'classic_burger', 4, 5.49, 'extra_cheese|drink|fries', 'BIGBITE'), ('D6400', 'chicken_burger', 1, 6.99, 'fries|extra_cheese|drink', 'BIGBITE'), ('D9378', 'veggie_burger', 6, 5.99, 'extra_cheese|drink', 'SAVE3')], 'answer': 29}
{'name': 'Orders_total_items', 'info': 'Given a list of orders, return the total number of main items sold.\n\nAdd up the quantity from each order.\nDo not count extras such as fries or drinks.', 'payload': [('D9099', 'classic_burger', 3, 5.49, 'fries|drink|extra_cheese', 'FREEDELIVERY'), ('D6336', 'classic_burger', 5, 5.49, 'fries|drink|extra_cheese', 'SAVE3'), ('D1956', 'cheeseburger', 4, 6.49, 'fries|extra_cheese|drink', ''), ('D8405', 'veggie_burger', 4, 5.99, 'drink|extra_cheese|fries', 'SAVE3')], 'answer': 16}
